"predict","F","T"
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9956199312210083,0.004380068778991664
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9981577765941619,0.0018422234058380615
"F",1.0,0.0
"F",1.0,0.0
"F",0.9774721312522888,0.022527868747711177
"F",0.9994344687461854,5.65531253814644E-4
"F",0.9981577765941619,0.0018422234058380615
"F",1.0,0.0
"F",1.0,0.0
"F",0.9993320393562317,6.679606437682839E-4
"F",0.9402138555049896,0.05978614449501041
"F",1.0,0.0
"F",0.9999449038505555,5.509614944454455E-5
"F",0.9996696138381957,3.303861618042525E-4
"F",0.96,0.040000000000000036
"F",0.9977235770225525,0.0022764229774474565
"F",0.9863281548023224,0.013671845197677612
"F",1.0,0.0
"F",1.0,0.0
"F",0.9983437478542327,0.0016562521457672563
"F",0.9996458530426026,3.5414695739743873E-4
"F",0.9666666662693024,0.03333333373069758
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9402138555049896,0.05978614449501041
"F",1.0,0.0
"F",0.9857579779624939,0.01424202203750613
"F",0.9972610855102539,0.0027389144897460582
"F",1.0,0.0
"F",0.9750464636087418,0.02495353639125819
"F",0.9997544181346893,2.455818653106512E-4
"F",1.0,0.0
"F",0.999626168012619,3.738319873809459E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9402138555049896,0.05978614449501041
"F",0.9975741994380951,0.0024258005619048895
"F",0.9978877913951874,0.0021122086048126487
"F",0.9991304349899292,8.695650100708496E-4
"F",0.9996861863136292,3.1381368637084517E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9992325878143311,7.67412185668892E-4
"F",0.9977235770225525,0.0022764229774474565
"F",1.0,0.0
"F",1.0,0.0
"F",0.9402138555049896,0.05978614449501041
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9432273888587952,0.0567726111412048
"F",0.9966207301616669,0.003379269838333143
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9992380261421203,7.619738578796831E-4
"F",0.9985915493965148,0.0014084506034851563
"F",1.0,0.0
"F",1.0,0.0
"F",0.9983165895938874,0.0016834104061126398
"F",1.0,0.0
"F",1.0,0.0
"F",0.9988235294818878,0.0011764705181122048
"F",0.9991666662693024,8.333337306976052E-4
"F",1.0,0.0
"F",0.9993994057178497,6.00594282150313E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999499855041504,5.001449584960405E-4
"F",0.9975051665306092,0.0024948334693908336
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9994444441795349,5.555558204650701E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999693560600281,3.064393997187498E-5
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999453556537629,5.464434623714265E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8796703374385834,0.12032966256141664
"F",0.9908469128608703,0.009153087139129656
"F",0.9994344687461854,5.65531253814644E-4
"F",1.0,0.0
"F",0.9277948725223542,0.07220512747764585
"F",1.0,0.0
"F",0.9888095247745514,0.011190475225448582
"F",1.0,0.0
"F",0.9990207850933075,9.792149066925049E-4
"F",0.9992235779762269,7.76422023773149E-4
"F",1.0,0.0
"F",0.9950163638591767,0.004983636140823311
"F",1.0,0.0
"F",0.9981875658035279,0.0018124341964721458
"F",0.9598473286628724,0.04015267133712763
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999911242723465,8.875727653501198E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9974947452545166,0.002505254745483354
"F",0.9396162593364715,0.06038374066352847
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9977499997615814,0.0022500002384185924
"F",1.0,0.0
"F",0.9949532175064086,0.005046782493591362
"F",0.4996825397014618,0.5003174602985382
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996658730506897,3.341269493103427E-4
"T",0.023543865829706193,0.9764561341702938
"F",0.9999576270580292,4.23729419708474E-5
"F",0.9966207301616669,0.003379269838333143
"T",0.023543865829706193,0.9764561341702938
"F",0.92,0.07999999999999996
"F",0.9720000004768372,0.02799999952316279
"F",0.9999953949451447,4.605054855333357E-6
"F",0.5307654038071632,0.4692345961928368
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.8120000010728836,0.18799999892711639
"F",0.7896470594406128,0.21035294055938725
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8120000010728836,0.18799999892711639
"F",1.0,0.0
"F",0.9999407505989075,5.9249401092476006E-5
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9994594597816467,5.405402183532582E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9981916451454163,0.0018083548545837491
"F",1.0,0.0
"F",1.0,0.0
"F",0.9987391269207001,0.0012608730792998957
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9754962408542633,0.02450375914573666
"F",1.0,0.0
"F",1.0,0.0
"F",0.9982837498188019,0.0017162501811981423
"F",1.0,0.0
"F",1.0,0.0
"F",0.9958307385444641,0.0041692614555358665
"F",0.9994775795936585,5.224204063415394E-4
"F",0.9926093196868897,0.007390680313110298
"F",0.9992333745956421,7.666254043579013E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997260272502899,2.73972749710083E-4
"F",0.9994344687461854,5.65531253814644E-4
"F",0.9993333327770233,6.666672229767023E-4
"F",0.9992829644680024,7.170355319976451E-4
"F",0.9990476191043853,9.523808956146684E-4
"F",1.0,0.0
"F",0.993903238773346,0.006096761226654035
"F",0.9931357908248901,0.006864209175109881
"F",0.9996658730506897,3.341269493103427E-4
"F",0.9993478262424469,6.521737575531095E-4
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.7138734042644501,0.2861265957355499
"F",1.0,0.0
"F",0.9993882560729981,6.117439270019176E-4
"F",0.9670327401161194,0.032967259883880606
"F",1.0,0.0
"F",1.0,0.0
"F",0.9993882560729981,6.117439270019176E-4
"F",0.92,0.07999999999999996
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9120000004768372,0.08799999952316284
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9995000004768372,4.999995231628196E-4
"F",1.0,0.0
"F",0.9120000004768372,0.08799999952316284
"F",0.9995000004768372,4.999995231628196E-4
"F",1.0,0.0
"F",0.7720000004768371,0.22799999952316286
"F",0.8920000004768371,0.10799999952316286
"F",1.0,0.0
"F",0.9893333339691162,0.010666666030883842
"T",0.14,0.86
"T",0.005208333432674408,0.9947916665673255
"F",0.9120000004768372,0.08799999952316284
"T",0.2,0.8
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9993882560729981,6.117439270019176E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9120000004768372,0.08799999952316284
"F",1.0,0.0
"F",0.9670327401161194,0.032967259883880606
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9993882560729981,6.117439270019176E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.6524014400690794,0.3475985599309206
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9943461298942566,0.005653870105743364
"F",0.9958333337306976,0.004166666269302399
"F",1.0,0.0
"F",1.0,0.0
"F",0.7140987369418145,0.28590126305818553
"F",0.6788113806396723,0.3211886193603277
"F",0.9994762682914734,5.23731708526598E-4
"F",1.0,0.0
"F",0.7140987369418145,0.28590126305818553
"F",1.0,0.0
"F",0.9998581564426422,1.418435573578014E-4
"F",0.9262411350011825,0.07375886499881745
"F",1.0,0.0
"F",0.7140987369418145,0.28590126305818553
"F",0.9988888883590699,0.0011111116409301403
"F",0.846216298341751,0.15378370165824895
"F",0.9992727267742157,7.272732257842529E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999576270580292,4.23729419708474E-5
"F",0.9934210526943207,0.006578947305679317
"F",0.9997952222824097,2.0477771759030983E-4
"F",0.9926999425888061,0.007300057411193883
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9992241859436035,7.758140563964844E-4
"F",0.9992241859436035,7.758140563964844E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9811900246143341,0.018809975385665867
"F",0.9376900589466095,0.062309941053390494
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.35749971866607666,0.6425002813339233
"T",0.15964210525155068,0.8403578947484494
"F",0.7233333334326744,0.27666666656732564
"F",0.9995833337306976,4.1666626930236816E-4
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.98,0.020000000000000018
"F",0.9995290637016296,4.7093629837036133E-4
"F",0.9998449611663819,1.550388336181152E-4
"F",0.9997834467887878,2.1655321121216708E-4
"F",1.0,0.0
"F",0.8670588231086731,0.1329411768913269
"F",1.0,0.0
"F",0.9561778151988983,0.04382218480110167
"F",0.5971536999940872,0.4028463000059128
"F",0.9587233340740204,0.04127666592597956
"F",1.0,0.0
"F",1.0,0.0
"F",0.9812592601776123,0.018740739822387664
"F",0.9336555051803589,0.06634449481964111
"F",1.0,0.0
"F",0.7233333334326744,0.27666666656732564
"F",0.7633333334326744,0.2366666665673256
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9954545450210571,0.0045454549789428755
"F",1.0,0.0
"F",0.9591101455688477,0.04088985443115234
"F",1.0,0.0
"F",0.94,0.06000000000000005
"F",1.0,0.0
"F",0.9,0.09999999999999998
"F",0.8432348716259003,0.15676512837409973
"F",1.0,0.0
"F",0.7233333334326744,0.27666666656732564
"F",1.0,0.0
"F",1.0,0.0
"F",0.999829831123352,1.701688766480025E-4
"F",0.9946511626243592,0.005348837375640847
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9786969137191772,0.02130308628082278
"F",1.0,0.0
"F",1.0,0.0
"F",0.92,0.07999999999999996
"F",1.0,0.0
"F",1.0,0.0
"F",0.9972972977161407,0.0027027022838592707
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9918096888065339,0.008190311193466138
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9980442631244659,0.0019557368755340754
"F",0.9996923375129699,3.0766248703006926E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996850395202637,3.14960479736337E-4
"F",0.9904347825050354,0.00956521749496464
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999473683834076,5.263161659240234E-4
"F",0.999473683834076,5.263161659240234E-4
"F",1.0,0.0
"F",0.9995828378200531,4.171621799469172E-4
"F",0.9998305082321167,1.6949176788327858E-4
"F",1.0,0.0
"F",0.9999857854843139,1.4214515686061802E-5
"F",1.0,0.0
"F",0.9999638986587525,3.610134124754083E-5
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999693560600281,3.064393997187498E-5
"F",0.9993587613105774,6.41238689422563E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989830505847931,0.0010169494152069136
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.045209631361067294,0.9547903686389327
"F",1.0,0.0
"F",0.9872081542015075,0.012791845798492463
"F",1.0,0.0
"F",1.0,0.0
"F",0.9953942036628723,0.0046057963371276545
"F",0.9951881730556488,0.004811826944351227
"F",1.0,0.0
"F",0.8591428577899933,0.14085714221000667
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8,0.19999999999999996
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.988105663061142,0.011894336938857997
"F",1.0,0.0
"F",1.0,0.0
"F",0.9946666669845581,0.005333333015441921
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996478867530822,3.5211324691775125E-4
"F",0.9997920644283295,2.0793557167053667E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997920644283295,2.0793557167053667E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9739898872375489,0.026010112762451132
"F",0.9911850118637084,0.008814988136291557
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",0.9991666662693024,8.333337306976052E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998705434799194,1.2945652008056197E-4
"F",0.98,0.020000000000000018
"F",0.9984163928031922,0.0015836071968078347
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9991253972053528,8.74602794647239E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9866666668653488,0.013333333134651237
"F",1.0,0.0
"F",0.9997544181346893,2.455818653106512E-4
"F",1.0,0.0
"F",0.9997872340679169,2.1276593208308103E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999693560600281,3.064393997187498E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989707553386689,0.0010292446613311412
"F",1.0,0.0
"F",0.9999449038505555,5.509614944454455E-5
"F",1.0,0.0
"F",0.9999693560600281,3.064393997187498E-5
"F",1.0,0.0
"F",0.9959740257263183,0.004025974273681676
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9981205677986145,0.0018794322013855336
"F",0.9798214280605316,0.02017857193946837
"F",1.0,0.0
"F",0.9275605213642121,0.07243947863578792
"F",0.9993326890468598,6.673109531402099E-4
"F",1.0,0.0
"F",0.6900000005960465,0.3099999994039535
"F",0.9860000002384186,0.013999999761581394
"F",0.9961512792110443,0.0038487207889557062
"F",0.9999019610881805,9.803891181947577E-5
"F",0.9794909107685089,0.020509089231491084
"F",0.9999019610881805,9.803891181947577E-5
"F",0.9974010014533996,0.002598998546600395
"F",0.9798773002624511,0.020122699737548877
"F",0.9748329365253449,0.025167063474655138
"F",0.964047132730484,0.035952867269515965
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997544181346893,2.455818653106512E-4
"F",1.0,0.0
"F",0.9179999995231628,0.0820000004768372
"F",0.5066666668653488,0.4933333331346512
"F",0.9999019610881805,9.803891181947577E-5
"F",0.999710773229599,2.8922677040099654E-4
"F",0.9344671213626862,0.06553287863731383
"F",0.9991535568237304,8.464431762695845E-4
"F",0.9997544181346893,2.455818653106512E-4
"F",0.9629295158386231,0.037070484161376926
"F",1.0,0.0
"F",0.8916276228427887,0.10837237715721126
"F",1.0,0.0
"F",0.9992873096466064,7.12690353393608E-4
"F",1.0,0.0
"F",0.9964189183712006,0.003581081628799443
"F",0.9979251849651337,0.002074815034866284
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999857854843139,1.4214515686061802E-5
"F",1.0,0.0
"F",0.9914163517951965,0.008583648204803507
"F",0.9994749128818512,5.250871181488037E-4
"F",1.0,0.0
"F",0.9996782946586609,3.217053413391291E-4
"F",0.9590108120441436,0.04098918795585638
"F",0.8797807502746582,0.12021924972534181
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996335136890412,3.6648631095881345E-4
"F",1.0,0.0
"F",0.9985519325733185,0.0014480674266814653
"F",1.0,0.0
"F",0.9985714280605316,0.001428571939468437
"F",1.0,0.0
"F",0.97,0.030000000000000027
"F",1.0,0.0
"F",0.9979310345649719,0.002068965435028103
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.994971570968628,0.005028429031372017
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9995457851886749,4.5421481132512653E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.988687824010849,0.011312175989151019
"F",0.9997863829135895,2.1361708641054467E-4
"F",0.9988610100746155,0.001138989925384526
"F",0.9994211256504059,5.788743495941384E-4
"F",0.9126318104565143,0.08736818954348569
"F",0.9984853005409241,0.0015146994590758966
"F",0.9995187163352967,4.8128366470334694E-4
"F",1.0,0.0
"F",0.9578413951396942,0.04215860486030576
"F",0.9995032489299774,4.967510700225608E-4
"F",0.9999065423011779,9.345769882207478E-5
"F",0.9506306314468383,0.04936936855316165
"F",1.0,0.0
"F",1.0,0.0
"F",0.9985681390762329,0.0014318609237671254
"F",0.9889118826389313,0.011088117361068739
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996923077106475,3.0769228935245696E-4
"F",0.9967984938621521,0.003201506137847865
"F",0.9997797644138336,2.2023558616635075E-4
"F",0.9997826087474823,2.1739125251774016E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9988665425777435,0.0011334574222564564
"F",1.0,0.0
"F",0.8128520500659943,0.18714794993400574
"F",1.0,0.0
"F",0.92,0.07999999999999996
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9313451910018921,0.06865480899810794
"F",1.0,0.0
"F",0.8899348205327988,0.11006517946720118
"F",0.9996658730506897,3.341269493103427E-4
"F",0.9996319019794464,3.6809802055359775E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9795187163352966,0.020481283664703365
"F",0.9996609675884247,3.3903241157529074E-4
"F",0.9537842702865601,0.0462157297134399
"F",1.0,0.0
"F",0.9947544956207275,0.005245504379272514
"F",0.9603625202178955,0.03963747978210452
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9974146008491516,0.002585399150848433
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9997270166873932,2.7298331260683373E-4
"F",0.999959431886673,4.056811332697752E-5
"F",0.9791344583034516,0.020865541696548418
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",0.9992981469631195,7.018530368805287E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.7248348951339721,0.27516510486602785
"F",0.9969009101390839,0.0030990898609161155
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989743590354919,0.0010256409645080788
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.996521738767624,0.0034782612323760453
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997920644283295,2.0793557167053667E-4
"F",0.9980487799644471,0.0019512200355529252
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9184615385532379,0.08153846144676213
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",0.9886690998077392,0.011330900192260795
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999693560600281,3.064393997187498E-5
"F",0.9975999999046326,0.0024000000953674494
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999693560600281,3.064393997187498E-5
"F",0.9991303658485413,8.696341514586869E-4
"F",0.99625,0.003750000000000031
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998533725738525,1.4662742614746094E-4
"F",0.9994102823734283,5.89717626571673E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9991506481170654,8.49351882934557E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9827667021751404,0.017233297824859606
"F",1.0,0.0
"F",1.0,0.0
"F",0.9975999999046326,0.0024000000953674494
"F",1.0,0.0
"F",0.9991885602474213,8.114397525786909E-4
"F",1.0,0.0
"F",0.9954485809803009,0.004551419019699132
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.02664009009487927,0.9733599099051208
"F",0.9999012351036072,9.876489639282227E-5
"F",1.0,0.0
"F",0.9999012351036072,9.876489639282227E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998940551280975,1.0594487190251911E-4
"F",0.7138734042644501,0.2861265957355499
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997433972358704,2.566027641296431E-4
"F",0.9997473382949829,2.5266170501714313E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998067188262939,1.9328117370609466E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9932273888587951,0.006772611141204865
"F",1.0,0.0
"F",1.0,0.0
"F",0.9985681390762329,0.0014318609237671254
"F",1.0,0.0
"F",1.0,0.0
"F",0.9287417387962341,0.07125826120376588
"F",1.0,0.0
"F",0.9978937411308288,0.0021062588691711515
"F",0.9998940551280975,1.0594487190251911E-4
"F",0.9992282009124756,7.717990875244496E-4
"F",1.0,0.0
"F",0.9989974009990692,0.001002599000930804
"F",0.9791699421405792,0.020830057859420825
"F",0.9999693560600281,3.064393997187498E-5
"F",0.999889862537384,1.101374626160112E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9989974009990692,0.001002599000930804
"F",1.0,0.0
"F",0.9999693560600281,3.064393997187498E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996850395202637,3.14960479736337E-4
"F",0.9995891165733337,4.108834266662864E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9992898631095887,7.101368904113281E-4
"F",0.999889862537384,1.101374626160112E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9992981469631195,7.018530368805287E-4
"F",0.9949532175064086,0.005046782493591362
"F",0.9789974009990692,0.02100259900093082
"F",1.0,0.0
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9796407985687255,0.020359201431274454
"F",1.0,0.0
"F",0.9994903516769409,5.096483230591087E-4
"F",0.9992898631095887,7.101368904113281E-4
"F",1.0,0.0
"F",0.9492380955815315,0.050761904418468506
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989974009990692,0.001002599000930804
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989974009990692,0.001002599000930804
"F",1.0,0.0
"F",0.9791699421405792,0.020830057859420825
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9789974009990692,0.02100259900093082
"F",0.9999953949451447,4.605054855333357E-6
"F",0.999889862537384,1.101374626160112E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9989974009990692,0.001002599000930804
"T",0.08,0.92
"F",1.0,0.0
"F",0.9989974009990692,0.001002599000930804
"T",0.12,0.88
"F",0.9995891165733337,4.108834266662864E-4
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9999407505989075,5.9249401092476006E-5
"F",0.9995891165733337,4.108834266662864E-4
"F",1.0,0.0
"F",0.9966666662693023,0.003333333730697663
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9717345941066742,0.028265405893325823
"F",0.9793812000751495,0.020618799924850495
"F",0.9994877076148987,5.122923851013095E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"T",0.02,0.98
"F",0.9996850395202637,3.14960479736337E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999857854843139,1.4214515686061802E-5
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997920644283295,2.0793557167053667E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9980952382087708,0.0019047617912292258
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9965196073055267,0.003480392694473311
"F",1.0,0.0
"F",0.9997920644283295,2.0793557167053667E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9976160454750062,0.0023839545249938476
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9994367635250092,5.632364749907914E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.999499855041504,5.001449584960405E-4
"F",0.9905258059501648,0.009474194049835183
"F",0.9727022230625153,0.027297776937484697
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9972496104240417,0.002750389575958301
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9990347385406494,9.652614593506081E-4
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9993536305427552,6.463694572448331E-4
"F",1.0,0.0
"F",0.9793814432621002,0.020618556737899807
"F",1.0,0.0
"F",0.9997068405151367,2.9315948486330345E-4
"F",0.9998540151119232,1.459848880768222E-4
"F",0.9455653214454651,0.05443467855453488
"F",0.999880598783493,1.1940121650699798E-4
"F",0.9999953949451447,4.605054855333357E-6
