device_id,urlList
dev_106551,"['url_1000000', 'url_1000040', 'url_1030729', 'url_1030731', 'url_1030732', 'url_1030732', 'url_1030732', 'url_1030732', 'url_1001077', 'url_1001077', 'url_1030734', 'url_1030734', 'url_1030735', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000243', 'url_1000243', 'url_1000243', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1030729', 'url_1030729', 'url_1030729', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000420', 'url_1000420', 'url_1000420', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1000342', 'url_1000342', 'url_1000342', 'url_1000302', 'url_1000302', 'url_1000302', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000455', 'url_1000455', 'url_1000455', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1010184', 'url_1010184', 'url_1010184', 'url_1000073', 'url_1000073', 'url_1000073', 'url_1000172', 'url_1000172', 'url_1000172', 'url_1000174', 'url_1000174', 'url_1000174', 'url_1000172', 'url_1000172', 'url_1000172', 'url_1000073', 'url_1000073', 'url_1000073', 'url_1000172', 'url_1000172', 'url_1000172', 'url_1000170', 'url_1000170', 'url_1000170', 'url_1000172', 'url_1000172', 'url_1000172', 'url_1030741', 'url_1030741', 'url_1030741', 'url_1030741', 'url_1030741', 'url_1030741', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1030742', 'url_1030742', 'url_1030742', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1030742', 'url_1030742', 'url_1030742']"
dev_106552,"['url_1004611', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1007474', 'url_1007474', 'url_1007474', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1010184', 'url_1010184', 'url_1010184', 'url_1000073', 'url_1000073', 'url_1000073', 'url_1010184', 'url_1010184', 'url_1010184', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000000', 'url_1000000', 'url_1000000']"
dev_106553,"['url_1004611', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1007466', 'url_1007466', 'url_1007466', 'url_1032480', 'url_1032480', 'url_1032480', 'url_1032480', 'url_1032480', 'url_1032480', 'url_1032831', 'url_1032831', 'url_1032831', 'url_1032480', 'url_1032480', 'url_1032480', 'url_1032836', 'url_1032836', 'url_1032836', 'url_1032480', 'url_1032480', 'url_1032480', 'url_1032481', 'url_1032481', 'url_1032481', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1004611', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1007474', 'url_1007474', 'url_1007474', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1035382', 'url_1035382', 'url_1035382', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1035341', 'url_1035341', 'url_1035341', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1035180', 'url_1035180', 'url_1035180', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1035180', 'url_1035180', 'url_1035180', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1035382', 'url_1035382', 'url_1035382', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1035168', 'url_1035168', 'url_1035168', 'url_1000002', 'url_1000002', 'url_1000002']"
dev_106554,"['url_1000000', 'url_1030732', 'url_1031040', 'url_1030732', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1001221', 'url_1000073', 'url_1000175', 'url_1010184', 'url_1010184', 'url_1000040', 'url_1000045', 'url_1030732', 'url_1001077', 'url_1001077', 'url_1031043', 'url_1031043', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000040', 'url_1000040', 'url_1000040', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000002', 'url_1000002', 'url_1000002', 'url_1030702', 'url_1030702', 'url_1030702', 'url_1000000', 'url_1030732', 'url_1030732', 'url_1030732', 'url_1000000', 'url_1000072', 'url_1000072', 'url_1030731', 'url_1031040', 'url_1031125', 'url_1031377']"
dev_106555,"['url_1049038', 'url_1004464', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1049039', 'url_1049039', 'url_1004459', 'url_1004459']"
dev_106556,"['url_1043899', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1004542', 'url_1004542']"
dev_106557,"['url_1039793', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1004791', 'url_1004791', 'url_1004534', 'url_1004534', 'url_1004542', 'url_1004542']"
dev_106558,"['url_1053867', 'url_1053869', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1053871', 'url_1053871']"
dev_106559,"['url_1042233', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1042234', 'url_1042234', 'url_1042234', 'url_1042234']"
dev_106560,"['url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000235', 'url_1000235', 'url_1000235']"
dev_106561,"['url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1004459', 'url_1006262', 'url_1004997', 'url_1019988', 'url_1006764', 'url_1004856', 'url_1004617', 'url_1004513', 'url_1014899', 'url_1013553', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1005733', 'url_1008499', 'url_1004500']"
dev_106562,"['url_1040167', 'url_1018521', 'url_1040168', 'url_1040169', 'url_1040171', 'url_1040172', 'url_1040173', 'url_1040174', 'url_1040175', 'url_1006089', 'url_1040176', 'url_1040177', 'url_1040178', 'url_1040180', 'url_1040181', 'url_1040182', 'url_1040189', 'url_1040193', 'url_1040194', 'url_1040195', 'url_1004464', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1004542', 'url_1004542', 'url_1040203', 'url_1040203']"
dev_106563,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000235', 'url_1000235', 'url_1000235', 'url_1002742', 'url_1002742', 'url_1002742']"
dev_106564,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000233', 'url_1000233', 'url_1000233', 'url_1000672', 'url_1000672', 'url_1000672']"
dev_106565,"['url_1040890', 'url_1048710', 'url_1048711', 'url_1048710', 'url_1048712', 'url_1048712', 'url_1048710', 'url_1048711', 'url_1048711', 'url_1004732', 'url_1004733', 'url_1004734', 'url_1004734', 'url_1004737', 'url_1004737', 'url_1048712', 'url_1048712']"
dev_106566,"['url_1040890', 'url_1040890', 'url_1005649', 'url_1004732', 'url_1013825', 'url_1024225', 'url_1040892', 'url_1040893', 'url_1040894', 'url_1040895', 'url_1040896', 'url_1040897', 'url_1040898', 'url_1040897', 'url_1040899', 'url_1040900', 'url_1040901', 'url_1040902', 'url_1040901', 'url_1040902', 'url_1040903', 'url_1040904', 'url_1040905', 'url_1040906', 'url_1040907', 'url_1005654', 'url_1006029', 'url_1005660', 'url_1005660', 'url_1040908', 'url_1040908', 'url_1004732', 'url_1042249', 'url_1042251', 'url_1042261', 'url_1042263', 'url_1042264', 'url_1005649', 'url_1004733', 'url_1004734', 'url_1004734', 'url_1005654', 'url_1005654', 'url_1005654', 'url_1005654', 'url_1042270', 'url_1042270', 'url_1042271', 'url_1042271', 'url_1005649', 'url_1005649', 'url_1042276', 'url_1042276', 'url_1042278', 'url_1042278', 'url_1005649', 'url_1005649', 'url_1042283', 'url_1042283', 'url_1042293', 'url_1042293', 'url_1042295', 'url_1042295', 'url_1005654', 'url_1005654', 'url_1042297', 'url_1042297', 'url_1042298', 'url_1042298', 'url_1014461', 'url_1004733', 'url_1004734', 'url_1004734', 'url_1004734', 'url_1004734', 'url_1004734', 'url_1004734', 'url_1015632', 'url_1015632', 'url_1049212']"
dev_106567,"['url_1004459', 'url_1004434', 'url_1005094', 'url_1004559', 'url_1004559', 'url_1004702', 'url_1004702', 'url_1004703', 'url_1004703', 'url_1004704', 'url_1004704', 'url_1004515', 'url_1004515', 'url_1004613', 'url_1004613', 'url_1005249', 'url_1005249', 'url_1041095', 'url_1041095', 'url_1004613', 'url_1004613', 'url_1004799', 'url_1004799', 'url_1014741', 'url_1014741', 'url_1041096', 'url_1041096', 'url_1041097', 'url_1041097', 'url_1018521', 'url_1018521', 'url_1041098', 'url_1041098', 'url_1041099', 'url_1041099', 'url_1020581', 'url_1020581', 'url_1041100', 'url_1041100', 'url_1041378', 'url_1005027', 'url_1041386', 'url_1041387', 'url_1041432', 'url_1041433', 'url_1041434', 'url_1041433', 'url_1041432', 'url_1041435', 'url_1041439', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004464', 'url_1004464', 'url_1041439', 'url_1041439', 'url_1041462', 'url_1041462', 'url_1041463', 'url_1041463', 'url_1041464', 'url_1041464', 'url_1041465', 'url_1041465', 'url_1041466', 'url_1041466', 'url_1041467', 'url_1041467', 'url_1041469', 'url_1041469', 'url_1041470', 'url_1041470', 'url_1041473', 'url_1041473', 'url_1041474', 'url_1041474', 'url_1041475', 'url_1041475', 'url_1041476', 'url_1041476', 'url_1041477', 'url_1041477', 'url_1041479', 'url_1041479', 'url_1041481', 'url_1041481', 'url_1041482', 'url_1041482', 'url_1004464', 'url_1004464', 'url_1004503', 'url_1004503', 'url_1004608', 'url_1004608', 'url_1041493', 'url_1041493', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004704', 'url_1004704', 'url_1004515', 'url_1004515', 'url_1041378', 'url_1041378', 'url_1004572', 'url_1004572', 'url_1004563', 'url_1004563', 'url_1004771', 'url_1004771', 'url_1004702', 'url_1004702', 'url_1005249', 'url_1005249', 'url_1042125', 'url_1042125', 'url_1042378', 'url_1042378', 'url_1005343', 'url_1005343', 'url_1041378', 'url_1041378', 'url_1042567', 'url_1042570', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1005343', 'url_1005343', 'url_1025157', 'url_1025157', 'url_1041378', 'url_1041378', 'url_1005004', 'url_1004997', 'url_1034656', 'url_1004852', 'url_1007103', 'url_1043341', 'url_1004459', 'url_1005249', 'url_1025631', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1005343', 'url_1005343', 'url_1043355', 'url_1043355', 'url_1005343', 'url_1005343', 'url_1043356', 'url_1043356', 'url_1005343', 'url_1005343', 'url_1043355', 'url_1043355', 'url_1005343', 'url_1005343', 'url_1043356', 'url_1043356', 'url_1005343', 'url_1005343', 'url_1044037', 'url_1005343', 'url_1044037', 'url_1044038', 'url_1005571', 'url_1005343', 'url_1044050', 'url_1005571', 'url_1004459', 'url_1005343', 'url_1044253', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1045642', 'url_1044037', 'url_1046493', 'url_1004730', 'url_1004564', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1048163', 'url_1048164', 'url_1048170', 'url_1048171', 'url_1048172', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1048240', 'url_1048240', 'url_1048241', 'url_1048241', 'url_1048242', 'url_1048242', 'url_1048171', 'url_1048171', 'url_1048172', 'url_1048172', 'url_1048171', 'url_1048171', 'url_1048172', 'url_1048172', 'url_1048242', 'url_1048242', 'url_1004434', 'url_1004434', 'url_1048242', 'url_1048242', 'url_1048249', 'url_1048249', 'url_1048251', 'url_1048251', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1004997', 'url_1016702', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1005343', 'url_1005343', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004702', 'url_1004702', 'url_1004703', 'url_1004703', 'url_1004702', 'url_1004702', 'url_1004703', 'url_1004703', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1007487']"
dev_106568,"['url_1000000', 'url_1000000', 'url_1000000', 'url_1000002', 'url_1000002', 'url_1001181', 'url_1001181', 'url_1030388', 'url_1030388']"
dev_106569,"['url_1000000', 'url_1000017', 'url_1000017', 'url_1000017', 'url_1000002', 'url_1000002', 'url_1001181', 'url_1001181', 'url_1030388', 'url_1030388']"
dev_106570,"['url_1052083', 'url_1052083', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1052201', 'url_1052201', 'url_1052451', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1052458', 'url_1052458']"
dev_106571,"['url_1004730', 'url_1004564', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1005814', 'url_1005814', 'url_1004434', 'url_1004434', 'url_1004459', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1041849']"
dev_106572,"['url_1049030', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1004602', 'url_1004602', 'url_1004633', 'url_1004633', 'url_1004688', 'url_1004688', 'url_1004560', 'url_1004560', 'url_1004504', 'url_1004504', 'url_1004504', 'url_1004504']"
dev_106573,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000022', 'url_1000022', 'url_1000022', 'url_1001325', 'url_1001325', 'url_1001325']"
dev_106574,"['url_1046064', 'url_1004464', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1004608', 'url_1004608', 'url_1046068', 'url_1046068']"
dev_106575,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000022', 'url_1000022', 'url_1000022', 'url_1000606', 'url_1000606', 'url_1000606']"
dev_106576,"['url_1052167', 'url_1005027', 'url_1019942', 'url_1052168', 'url_1052173', 'url_1052174', 'url_1052179', 'url_1052180', 'url_1052181', 'url_1052182', 'url_1052183', 'url_1025858', 'url_1025859', 'url_1025858', 'url_1005246', 'url_1052187', 'url_1005246', 'url_1052188', 'url_1005751', 'url_1004534', 'url_1004534', 'url_1052192', 'url_1052192']"
dev_106577,"['url_1050208', 'url_1005649', 'url_1006029', 'url_1005660', 'url_1005660', 'url_1050209', 'url_1050209', 'url_1005660']"
dev_106578,"['url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000239', 'url_1000239', 'url_1000239', 'url_1000670', 'url_1000670', 'url_1000670']"
dev_106579,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000022', 'url_1000022', 'url_1000022', 'url_1000637', 'url_1000637', 'url_1000637', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007']"
dev_106580,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000020', 'url_1000020', 'url_1000020', 'url_1001169', 'url_1001169', 'url_1001169', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586']"
dev_106581,"['url_1000005', 'url_1000005', 'url_1000221', 'url_1000221', 'url_1000221', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007']"
dev_106582,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000239', 'url_1000239', 'url_1000239', 'url_1000240', 'url_1000240', 'url_1000240']"
dev_106583,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000239', 'url_1000239', 'url_1000239', 'url_1003132', 'url_1003132', 'url_1003132']"
dev_106584,"['url_1043744', 'url_1043746', 'url_1043753', 'url_1043766', 'url_1005649', 'url_1009205', 'url_1005649', 'url_1043779', 'url_1043780', 'url_1005649', 'url_1008856', 'url_1009205', 'url_1004733', 'url_1009205', 'url_1012157', 'url_1009205', 'url_1008856', 'url_1043782', 'url_1008856', 'url_1043782', 'url_1008856', 'url_1005649', 'url_1043782', 'url_1005649', 'url_1043782', 'url_1005649', 'url_1043780', 'url_1005649', 'url_1006029', 'url_1005660', 'url_1005660', 'url_1009740', 'url_1009740', 'url_1009740', 'url_1009740', 'url_1009740', 'url_1009740', 'url_1043786', 'url_1043786', 'url_1004732', 'url_1004732', 'url_1043795', 'url_1043795', 'url_1025970', 'url_1025970', 'url_1004732', 'url_1018091', 'url_1006053', 'url_1016808', 'url_1018568', 'url_1043948', 'url_1018568', 'url_1043948', 'url_1005649', 'url_1004732', 'url_1006053', 'url_1018568', 'url_1018569', 'url_1018571', 'url_1043952', 'url_1025781', 'url_1043954', 'url_1043954', 'url_1043955', 'url_1043954', 'url_1025784', 'url_1025786', 'url_1043956', 'url_1006057', 'url_1045182', 'url_1004732', 'url_1045307', 'url_1004732', 'url_1011448', 'url_1045678', 'url_1022502', 'url_1045678', 'url_1006053', 'url_1035651', 'url_1035651', 'url_1035651', 'url_1035651', 'url_1045681', 'url_1012379', 'url_1045681', 'url_1050768', 'url_1050771', 'url_1050772', 'url_1050772', 'url_1050771', 'url_1045182']"
dev_106585,"['url_1035896', 'url_1004464', 'url_1004678', 'url_1035898', 'url_1004477', 'url_1005353', 'url_1035900', 'url_1035901', 'url_1004705', 'url_1011125', 'url_1005151', 'url_1005665', 'url_1005151', 'url_1020789', 'url_1035920', 'url_1004464', 'url_1020789', 'url_1005024', 'url_1004549', 'url_1005302', 'url_1027012', 'url_1004481', 'url_1006371', 'url_1010384', 'url_1005090', 'url_1004617', 'url_1004765', 'url_1036030', 'url_1005027', 'url_1036032', 'url_1036035', 'url_1036036', 'url_1004590', 'url_1004854', 'url_1004513', 'url_1004500', 'url_1011331', 'url_1012387', 'url_1021914', 'url_1012387', 'url_1017866', 'url_1012387', 'url_1012706', 'url_1012387', 'url_1006352', 'url_1023795', 'url_1006352', 'url_1004693', 'url_1015162', 'url_1004693', 'url_1005395', 'url_1007513', 'url_1004544', 'url_1036057', 'url_1006045', 'url_1036062', 'url_1004544', 'url_1036065', 'url_1004544', 'url_1036067', 'url_1004858', 'url_1005378', 'url_1005379', 'url_1036076', 'url_1036078', 'url_1036076', 'url_1009528', 'url_1036083', 'url_1009528', 'url_1009529', 'url_1009531', 'url_1036084', 'url_1009531', 'url_1006771', 'url_1033572', 'url_1036085', 'url_1036086', 'url_1036087', 'url_1036088', 'url_1036089', 'url_1004997', 'url_1004999', 'url_1004464', 'url_1004503', 'url_1005069', 'url_1004559', 'url_1004559', 'url_1004560', 'url_1004560', 'url_1004542', 'url_1004542', 'url_1004602', 'url_1004602', 'url_1036096', 'url_1036096', 'url_1004459', 'url_1004466', 'url_1006048', 'url_1005163', 'url_1037956', 'url_1004497', 'url_1037957']"
dev_106586,"['url_1004459', 'url_1012310', 'url_1039861', 'url_1039862', 'url_1039861', 'url_1039864', 'url_1039865', 'url_1039866', 'url_1039867', 'url_1039868', 'url_1039869', 'url_1039870', 'url_1039871', 'url_1039872', 'url_1039873', 'url_1004464', 'url_1004503', 'url_1004464', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1039875', 'url_1039875', 'url_1006048', 'url_1006048', 'url_1039873']"
dev_106587,"['url_1000000', 'url_1000005', 'url_1000005', 'url_1000221', 'url_1000221', 'url_1000221', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1032369', 'url_1032369', 'url_1032369']"
dev_106588,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000020', 'url_1000020', 'url_1000020', 'url_1003458', 'url_1003458', 'url_1003458']"
dev_106589,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1004586', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000233', 'url_1000233', 'url_1000233', 'url_1021652', 'url_1021652', 'url_1021652']"
dev_106590,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000239', 'url_1000239', 'url_1000239', 'url_1005842', 'url_1005842', 'url_1005842']"
dev_106591,"['url_1030347', 'url_1030347', 'url_1030347', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007']"
dev_106592,"['url_1053523', 'url_1053525', 'url_1053530', 'url_1004464', 'url_1004503', 'url_1005069', 'url_1004559', 'url_1004559', 'url_1004515', 'url_1004515', 'url_1004464', 'url_1004464', 'url_1004503', 'url_1004503', 'url_1004602', 'url_1004602', 'url_1053534', 'url_1053534', 'url_1053534', 'url_1053534']"
dev_106593,"['url_1044174', 'url_1044174', 'url_1044174', 'url_1044174', 'url_1044174', 'url_1005271', 'url_1004564', 'url_1004564', 'url_1005092', 'url_1045491', 'url_1044174', 'url_1044174', 'url_1004434', 'url_1004701', 'url_1004434', 'url_1004701', 'url_1004559', 'url_1004559', 'url_1004702', 'url_1004702', 'url_1004703', 'url_1004703', 'url_1004702', 'url_1004702', 'url_1004703', 'url_1004703', 'url_1004515', 'url_1004515', 'url_1047907', 'url_1047907', 'url_1009142', 'url_1009142', 'url_1004464', 'url_1004464', 'url_1004562', 'url_1004562', 'url_1004503', 'url_1004503', 'url_1004560', 'url_1004560', 'url_1004608', 'url_1004608', 'url_1044174', 'url_1004434', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1044174', 'url_1004434', 'url_1004434', 'url_1044174', 'url_1004464', 'url_1004464', 'url_1044174', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1047907', 'url_1047907', 'url_1009142', 'url_1009142', 'url_1004464', 'url_1004464', 'url_1004464', 'url_1004464', 'url_1004678', 'url_1004678', 'url_1004562', 'url_1004562', 'url_1004503', 'url_1004503', 'url_1004608', 'url_1004608', 'url_1047920', 'url_1047920', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004459', 'url_1004434', 'url_1044174']"
dev_106594,"['url_1004534', 'url_1004434', 'url_1004434', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004515', 'url_1004434', 'url_1004434']"
dev_106595,"['url_1014668', 'url_1032742', 'url_1032743', 'url_1040202', 'url_1040204', 'url_1004464', 'url_1004606', 'url_1004532', 'url_1004464', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1040208', 'url_1040208', 'url_1004534', 'url_1004534']"
dev_106596,"['url_1000005', 'url_1000005', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000006', 'url_1000006', 'url_1000006', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000007', 'url_1000000', 'url_1000000', 'url_1000000', 'url_1000235', 'url_1000235', 'url_1000235']"
dev_106597,"['url_1037199', 'url_1004493', 'url_1004464', 'url_1007501', 'url_1037204', 'url_1004695', 'url_1011144', 'url_1011146', 'url_1037205', 'url_1013354', 'url_1004464', 'url_1004912', 'url_1004464', 'url_1004912', 'url_1004912', 'url_1004464', 'url_1004562', 'url_1004538', 'url_1004538', 'url_1037207', 'url_1004464', 'url_1004562', 'url_1004503', 'url_1004532', 'url_1004534', 'url_1004534', 'url_1037208', 'url_1037208', 'url_1004564']"
dev_106598,"['url_1047965', 'url_1004464', 'url_1004538', 'url_1047968', 'url_1047972', 'url_1004464', 'url_1004678', 'url_1004562', 'url_1004503', 'url_1004557', 'url_1004503', 'url_1004557', 'url_1004559', 'url_1004559', 'url_1004602', 'url_1004602', 'url_1047975', 'url_1047975', 'url_1049483']"
